Code commune,pct_voix_exp_2014,pct_voix_exp_2020,part_diplome_14,part_diplome_20,delta_pct_diplome,part_cadres_2014,part_cadres_2020,delta_cadres,pop2014,pop2020,delta_pop,MED13,MED19
22282,44.29,0.0,0.1757578563293622,0.21907482024892663,0.04331696391956444,0.025253545007285806,0.03298832643721069,0.0077347814299248835,3431.9999999999936,3313.0,-118.99999999999363,21770.0,24000
22339,15.52,0.0,0.19075419102791233,0.21264105528891541,0.021886864261003086,0.05335781567214317,0.05467829378375526,0.0013204781116120876,2286.0,2521.0,235.0,20556.0,22160
22343,40.61,45.44,0.2984974361897505,0.3554330731467709,0.05693563695702042,0.09695021943948896,0.09132295190129208,-0.005627267538196881,3639.0,3701.0,62.0,22793.3333333333,24750
23096,54.45,56.55,0.16739252537127347,0.21432556790441576,0.04693304253314229,0.052478872610720824,0.05925257712423449,0.0067737045135136675,13341.999999999998,12697.99999999999,-644.0000000000073,18670.5,20270
24037,41.31,15.46,0.1681585539802812,0.20028454558670886,0.03212599160642765,0.037953087015120415,0.03978192290290451,0.0018288358877840971,27764.0,26359.999999999996,-1404.0000000000036,17853.0,19090
24067,42.21,0.0,0.1113471070741947,0.13305422247834367,0.021707115404148963,0.030987818576859918,0.01747988526725403,-0.01350793330960589,2704.0,2595.0,-109.0,18114.6666666667,19920
24322,49.28,40.56,0.2053261604445388,0.23850470837488927,0.033178547930350466,0.062494604376054856,0.0655111241139486,0.0030165197378937483,30068.999999999996,29255.000000000004,-813.9999999999927,18193.5,20050
24352,47.25,37.02,0.12073097560631829,0.1418733729626333,0.021142397356315012,0.03949913471398553,0.031073525705119887,-0.008425609008865641,4058.0,3837.0,-221.0,18192.0,19230
25056,47.39,43.84,0.23754222127564595,0.25843776339900515,0.0208955421233592,0.08751706485222119,0.0911341003617096,0.0036170355094884143,116690.0,118258.0,1568.0,18461.4285714286,19890
25580,48.55,46.45,0.13001513807169027,0.15361365705553567,0.023598518983845407,0.033414445384352356,0.032113493404462456,-0.0013009519798899,9970.000000000002,10897.00000000001,927.0000000000073,17205.0,19100
26045,0.0,0.0,0.2190056639395848,0.25471660565645166,0.03571094171686687,0.07551919446192579,0.05545746541362669,-0.020061729048299094,1698.0,1656.0,-42.0,19643.8888888889,21670
26058,49.08,47.19,0.1921416903740155,0.22288574560536514,0.030744055231349654,0.058836143615708096,0.06310707029145118,0.004270926675743088,19591.0,19814.000000000025,223.00000000002547,19396.5,20980
26064,54.53,14.97,0.22951118929592157,0.2678284955235859,0.03831730622766433,0.09237795558237095,0.09094450062835065,-0.0014334549540203079,6880.0,6839.0,-41.0,21669.0476190476,23610
26113,45.44,50.65,0.22455664553083818,0.2840670859538784,0.05951044042304024,0.04269237098454774,0.05870020964360587,0.01600783865905813,4516.0,4770.0,254.0,18186.6666666667,20160
26165,44.92,0.0,0.15803070041172193,0.1797060730494921,0.02167537263777017,0.044896195671352314,0.04862762048843743,0.003731424817085119,8927.000000000022,9254.0,326.9999999999782,19592.3333333333,21140
26235,13.92,0.0,0.13913208501861596,0.1601653194887108,0.021033234470094836,0.03899628828574825,0.03454510754536838,-0.0044511807403798676,13071.000000000002,13707.999999999996,636.9999999999945,18467.0,19340
26281,42.79,0.0,0.17148674567398786,0.19258094593749767,0.021094200263509805,0.04792071909924523,0.047168791852352364,-0.0007519272468928667,33366.0,32817.99999999999,-548.0000000000073,17503.9130434783,19400
26301,34.0,26.93,0.17358857881212175,0.2100207465068789,0.036432167694757156,0.059232384140009295,0.051205855032153004,-0.008026529107856291,3922.999999999992,4294.0,371.0000000000082,19944.0,22060
27229,36.17,36.77,0.17197006372497903,0.19059320732250387,0.018623143597524844,0.05749286681716237,0.057822704051989464,0.00032983723482709476,49460.99999999999,46868.99999999999,-2592.0,16793.3333333333,18040
27275,53.32,0.0,0.12452188695282618,0.13634975442947095,0.011827867476644771,0.04037399065023375,0.0512249711720098,0.010850980521776056,7059.0,6833.0,-226.0,17818.1481481481,18430
27284,42.28,43.93,0.11623649650818318,0.13036581455469926,0.01412931804651607,0.036800873730633225,0.036143576314910976,-0.0006572974157222494,11369.000000000004,11863.000000000013,494.0000000000091,18690.3333333333,19790
28088,23.4,51.21,0.11434535191011944,0.13207891786253603,0.017733565952416597,0.030105755211717152,0.029837656080936085,-0.00026809913078106734,13263.999999999996,12949.0,-314.99999999999636,17657.3333333333,18630
28134,23.65,0.0,0.12441335529049673,0.1367988666026485,0.012385511312151778,0.03389780584587947,0.04179985030857842,0.007902044462698952,31190.999999999993,30743.999999999993,-447.0,16066.0,17230
28218,49.38,39.91,0.11275026932995108,0.1406853937298361,0.02793512439988502,0.03241496795509714,0.03567026427375721,0.0032552963186600684,16240.000000000007,15525.0,-715.0000000000073,17648.0,18900
28229,45.13,50.61,0.1516653036204844,0.18323563942965185,0.03157033580916746,0.05032986932391744,0.06492765386393856,0.01459778454002112,10557.999999999996,11186.0,628.0000000000036,18431.0,19690
29019,52.71,49.7,0.22308691580406761,0.2544592605823465,0.03137234477827891,0.08012287686093854,0.08870473785674383,0.008581860995805296,139384.00000000003,139456.0,71.9999999999709,19050.8695652174,20520
29031,50.67,51.08,0.23979736409088412,0.28540540540540543,0.045608041314521314,0.07751392431214885,0.061621621621621624,-0.015892302690527223,4246.0,4625.0,379.0,21890.6666666667,23570
29039,44.2,34.5,0.1899212127989587,0.23780257516090172,0.047881362361943014,0.047233879275263686,0.05819138838844056,0.010957509113176875,19199.000000000004,20208.999999999996,1009.9999999999927,20109.0,22150
29042,48.03,24.61,0.17244122659888092,0.2184479669248809,0.04600674032599997,0.04603271539873233,0.046971022524302616,0.0009383071255702896,7619.000000000013,7360.00000000001,-259.00000000000273,20248.2608695652,22330
29046,41.43,42.81,0.1931023706537274,0.23417527899532378,0.04107290834159638,0.04807952584119446,0.05023433340479586,0.0021548075636014033,14483.0,13956.0,-527.0,19473.3333333333,20600
29105,16.87,0.0,0.17358282883874518,0.193976184526847,0.020393355688101827,0.039515685195376994,0.03114930515438316,-0.008366380040993833,9085.0,9203.999999999987,118.99999999998727,19458.6666666667,20770
29135,27.78,20.11,0.20584082552614588,0.2485421176863269,0.04270129216018101,0.042173098097168495,0.054432451738329654,0.01225935364116116,4008.0,3980.0,-28.0,21689.0476190476,23820
29150,31.270000000000003,65.04,0.20344215977168847,0.2589787953659148,0.05553663559422631,0.04486613067994585,0.04714958357709075,0.0022834528971449053,6946.999999999989,6748.0,-198.9999999999891,21520.3703703704,22920
29151,48.18,54.95,0.2142251525164401,0.2410812238265868,0.026856071310146723,0.05666382367903207,0.05876299570880346,0.00209917202977139,14836.999999999996,14709.0,-127.99999999999636,18687.380952381,20090
29153,52.33,0.0,0.20959214501510573,0.24460964922522904,0.03501750421012331,0.0377643504531722,0.04647970066649443,0.008715350213322225,2648.0,2694.0,46.0,21498.6666666667,23570
29158,58.02,49.43,0.15654406710370125,0.19144288239090596,0.034898815287204704,0.031077983446869777,0.035768062107114945,0.004690078660245168,5447.99999999998,5139.0,-308.99999999998,19591.9047619048,21530
29188,50.04,0.0,0.19786641256956033,0.24141359387598424,0.043547181306423904,0.03573868226613842,0.04577782939370081,0.01003914712756239,3110.0,2724.0,-386.0,21226.1904761905,23120
29190,45.66,0.0,0.3015534040137952,0.3561032616959814,0.054549857682186176,0.11853988567966785,0.11072038062405559,-0.007819505055612255,4015.0,4299.0,284.0,23872.380952381,25830
29232,43.35,51.25,0.24745671594284893,0.27724922603547475,0.029792510092625818,0.0704338123234977,0.07417907732594559,0.0037452650024478867,63513.0,63472.99999999998,-40.00000000002183,19950.0,21540
30012,53.36,54.99,0.22208008674761215,0.21679328652415772,-0.00528680022345443,0.06516633996787242,0.04714332931723082,-0.018023010650641602,4047.0,4172.0,125.0,19981.75,21530
30028,44.21,0.0,0.1524822942539295,0.17577104628021745,0.02328875202628794,0.04492864394854547,0.047294569929072446,0.002365925980526977,18172.0,18072.0,-100.0,17141.0,18530
30033,49.04,0.0,0.17780666088894226,0.2010464576581285,0.02323979676918625,0.041810457932909245,0.0430308102300883,0.0012203522971790531,4613.000000000015,5323.0,709.9999999999854,19381.6666666667,21270
30075,34.65,0.0,0.23910272750446088,0.27619283988708143,0.037090112382620555,0.0813153199082335,0.06010180935579026,-0.021213510552443242,3923.0,4372.0,449.0,22623.9130434783,24080
30133,43.68,0.0,0.14302781516133523,0.16026085752127994,0.017233042359944717,0.027117835694984264,0.030093461384098255,0.0029756256891139907,8372.000000000004,8356.0,-16.000000000003638,18933.3333333333,20670
30155,37.21,0.0,0.1592230005509796,0.1851566060722266,0.02593360552124699,0.053470521187040355,0.05383390694618683,0.00036338575914647564,6542.000000000009,7092.0,549.9999999999909,19732.6666666667,21120
30169,0.0,0.0,0.12074455722821653,0.15027034155793062,0.02952578432971409,0.03362886034529705,0.04364624680467811,0.010017386459381057,5781.000000000002,5821.0,39.99999999999818,18683.3333333333,20070
30189,13.94,26.48,0.19626965440845684,0.22303666760453755,0.026767013196080713,0.05683329544255897,0.057872230224261356,0.0010389347817023886,151075.0,147496.0,-3579.0,16547.3333333333,18020
30202,0.0,100.0,0.14769116046899586,0.17441853604813828,0.026727375579142426,0.036591569429092724,0.03540103901417761,-0.0011905304149151114,10155.0,10482.000000000013,327.00000000001273,17560.8695652174,19120
30259,0.0,56.31,0.18108445111314608,0.206394084384515,0.025309633271368925,0.04909899164845535,0.048934319269247496,-0.0001646723792078572,4200.0,4598.0,398.0,19404.2857142857,21240
30269,30.2,0.0,0.1590635680665895,0.18481055629933663,0.025746988232747126,0.019525423376314962,0.022707084255437684,0.003181660879122722,2697.0,2436.0,-261.0,16706.0,17570
30270,0.0,0.0,0.18863955119214595,0.22029746096558622,0.03165790977344027,0.06451612903225809,0.0496121371719783,-0.01490399186027979,1428.0,1539.0,111.0,19853.2,21020
30341,41.48,51.58,0.1383563075593065,0.1698487492311223,0.03149244167181581,0.0325229520365692,0.03358518563138785,0.0010622335948186484,11352.999999999998,11464.999999999987,111.99999999998909,17230.5,18980
31032,50.42,100.0,0.25408594089057024,0.26580456608715497,0.011718625196584731,0.09761050518640328,0.09736474537997522,-0.0002457598064280614,6921.999999999986,7265.0,343.00000000001364,23994.6666666667,25450
31088,75.96000000000001,0.0,0.3670306764648577,0.39071700727398684,0.02368633080912913,0.18858583755522187,0.19050917907862833,0.0019233415234064521,2668.0,2887.0,219.0,27693.8888888889,29410
31113,43.25,50.93,0.3500589698000247,0.36961608934596024,0.01955711954593553,0.1609205495639291,0.16568818923067186,0.004767639666742762,12640.000000000002,14377.000000000004,1737.0000000000018,23384.0,24480
31149,79.91999999999999,77.64,0.2730610372425526,0.3016432373557739,0.028582200113221323,0.10980436198552723,0.1296690477504783,0.019864685764951068,38541.000000000015,39866.00000000001,1324.9999999999927,21475.3846153846,23080
31157,39.25,37.1,0.28392680268707005,0.304163970844161,0.02023716815709098,0.11140712409331899,0.11489015246624036,0.0034830283729213735,17004.0,20100.0,3096.0,22570.3333333333,23280
31165,74.43,63.61,0.2106484370961487,0.23928304415454282,0.02863460705839413,0.06571367530907081,0.07853698019290416,0.012823304883833347,5827.0,6448.0,621.0,21884.6666666667,23310
31169,54.43,62.17000000000001,0.3556487261694491,0.3993744777657197,0.04372575159627062,0.1487143842667384,0.17553295235383173,0.026818568087093347,6273.000000000002,6982.0,708.9999999999982,25574.5714285714,26860
31187,55.34,100.0,0.2571514925598283,0.29666743202944423,0.03951593946961596,0.10907622076925635,0.118797626495824,0.009721405726567642,11742.999999999996,12119.0,376.00000000000364,22961.4285714286,25080
31193,100.0,0.0,0.15675258070499998,0.18392521277875926,0.02717263207375928,0.037013660482,0.03452464150979968,-0.002489018972200316,1876.0,1895.0,19.0,19408.5,20840
31239,48.58,0.0,0.10704600780952386,0.1393643031784841,0.03231829536896025,0.014950559749933557,0.02750611246943765,0.012555552719504095,1768.9999999999925,1636.0,-132.9999999999925,16816.6666666667,18700
31311,73.1,0.0,0.157570422535211,0.18771267688072893,0.030142254345517927,0.04577464788732397,0.05476986272466442,0.008995214837340448,1150.0,1200.0,50.0,20202.0,22330
31446,64.67,66.98,0.3803848776470869,0.3962800690340293,0.015895191386942398,0.14796671114153237,0.15511293499019022,0.0071462238486578455,13985.999999999998,14730.0,744.0000000000018,23040.6666666667,23940
31499,100.0,79.16,0.2055240826871002,0.23579277864992151,0.030268695962821307,0.08245308249905678,0.08424908424908426,0.001796001750027476,9066.999999999996,9555.0,488.00000000000364,21271.2,23200
31555,47.94,48.02,0.31598446074116515,0.34383162302416675,0.027847162283001603,0.14749865872887566,0.15637076715351284,0.008872108424637176,466296.99999999994,498003.0,31706.00000000006,20100.0,21440
32160,53.69,50.17,0.24206111443978431,0.2696120622503676,0.027550947810583287,0.08975434391851408,0.10741938120718925,0.01766503728867516,8345.0,9227.0,882.0,21604.7619047619,23490
33003,62.01,39.08,0.13187782198987782,0.16763639611518158,0.035758574125303755,0.04238577128091753,0.04497165267255745,0.00258588139163992,15314.999999999996,16591.00000000001,1276.0000000000146,19231.4285714286,20570
33029,27.81,21.4,0.2057057057057057,0.2445992812721264,0.0388935755664207,0.06362612612612613,0.0839108341641993,0.020284708038073168,5328.0,5625.0,297.0,21726.3888888889,23840
33167,41.77,62.78,0.17342514407919085,0.207118528055318,0.033693383976127145,0.059686465604629875,0.0576932992993892,-0.0019931663052406776,16756.000000000007,18013.00000000001,1257.0000000000036,18241.4285714286,19650
33281,48.81,64.92,0.2708954255069925,0.3198035463031563,0.0489081207961638,0.10590300987067144,0.1225101833989248,0.01660717352825336,69301.0,74009.00000000001,4708.000000000015,21636.0,23640
33314,45.98,0.0,0.10611445147520997,0.1022816679779701,-0.0038327834972398667,0.025695202168552898,0.014752163650668764,-0.010943038517884134,4924.000000000015,5084.0,159.99999999998545,17718.0,18560
33318,48.11,49.43,0.26145912605586263,0.2969211421187421,0.035462016062879465,0.1112331115589706,0.12354850597324134,0.012315394414270736,61513.999999999985,65865.99999999999,4352.0,22490.5,24520
33339,57.14,0.0,0.13945086705202306,0.18569506512472272,0.046244198072699666,0.06647398843930633,0.07250068830293203,0.006026699863625709,1393.0,1383.0,-10.0,20442.1785714286,21940
33449,39.79,52.46,0.2523466763789235,0.297916794018964,0.045570117640040486,0.10068830307711486,0.11156990255650301,0.010881599479388146,29779.000000000007,32357.0,2577.9999999999927,23888.0952380952,25690
33529,22.3,17.57,0.18743327002596086,0.24397032859717488,0.05653705857121402,0.051194366577627326,0.061924839697519864,0.010730473119892538,25989.999999999996,26269.00000000001,279.00000000001455,21175.0,23080
34003,38.92,0.0,0.15406103665929963,0.17335346249947228,0.019292425840172656,0.03216952099713066,0.033081139054925955,0.0009116180577952923,26111.0,29200.999999999975,3089.9999999999745,17608.6666666667,19410
34009,100.0,0.0,0.16884661117717004,0.20165213993828757,0.03280552876111753,0.032699167657550536,0.05943689205769785,0.026737724400147315,1682.0,1764.0,82.0,18786.9230769231,21390
34014,0.0,0.0,0.3840531561461796,0.41821346075542554,0.03416030460924596,0.15681063122923597,0.1478705575756608,-0.008940073653575159,1487.0,1483.0,-4.0,26994.6666666667,30100
34028,37.31,82.44,0.14587765824601753,0.17577836341879796,0.02990070517278043,0.024903714349185084,0.02834824628227793,0.0034445319330928467,6108.000000000022,5735.999999999999,-372.00000000002274,16615.0,17330
34057,31.75,47.95,0.3336799882457843,0.37860348529404586,0.04492349704826154,0.12748680749762584,0.12460334991547824,-0.0028834575821476,19156.999999999996,23468.999999999993,4311.999999999996,22665.0,24160
34079,27.98,33.07,0.1643996230983664,0.17946393841614922,0.015064315317782823,0.04140056280371039,0.04129895981421372,-0.00010160298949667135,8480.999999999996,9126.0,645.0000000000036,17057.3333333333,18330
34108,56.89,58.01,0.15686051928508898,0.18670727061899636,0.02984675133390738,0.041470448029762186,0.045514980071918294,0.0040445320421561085,22896.000000000004,23485.0,588.9999999999964,18552.5,20630
34116,56.47,50.0,0.33523554540782957,0.35234647793834734,0.017110932530517764,0.11652915633180941,0.1400279974134543,0.023498841081644906,7596.999999999998,8884.999999999989,1287.999999999991,21496.1904761905,22700
34142,51.88,47.04,0.14469584067199567,0.17546165309628445,0.030765812424288774,0.03576751117734724,0.029664368293664808,-0.006103142883682435,7381.0,7382.0,1.0,15741.7391304348,16920
34145,19.43,0.0,0.14529221622932098,0.17765243737548947,0.03236022114616849,0.04160687714447183,0.041272789716546174,-0.000334087427925657,24873.000000000007,26355.999999999993,1482.9999999999854,16700.7466666667,18340
34146,0.0,0.0,0.15577896909884154,0.19380096996284857,0.03802200086400703,0.04369452255818938,0.054703665340363736,0.011009142782174353,3767.0,4484.0,717.0,19097.5862068966,20210
34151,77.62,0.0,0.15169305647330728,0.17518386446392648,0.0234908079906192,0.03901435299640004,0.034519354434429085,-0.004494998561970956,6176.999999999994,6395.0,218.00000000000637,18458.0,20010
34154,42.71,45.2,0.24349020559861606,0.28141986584965506,0.037929660251039,0.08585303922079605,0.09050389104648371,0.004650851825687655,16765.000000000004,16713.99999999999,-51.00000000001455,21265.0,23710
34157,51.86,0.0,0.1530504055200249,0.18378305490386834,0.03073264938384343,0.04342512962548676,0.03994551546930257,-0.0034796141561841895,11196.000000000004,12384.999999999987,1188.9999999999836,18144.0,20230
34172,64.94,81.88,0.2673890797512196,0.29352221126689726,0.026133131515677643,0.0972540843178618,0.1079016457069575,0.0106475613890957,275318.00000000006,299096.0,23777.99999999994,17247.9166666667,18870
34198,11.84,0.0,0.25965452745076467,0.30965755362931074,0.05000302617854607,0.1058422268676422,0.08644917956900078,-0.019393047298641428,9089.0,9438.000000000004,349.00000000000364,23171.9047619048,25070
34199,48.65,59.24,0.18804177627552537,0.22604047346315387,0.037998697187628494,0.04910516848032808,0.04327351406389207,-0.005831654416436009,8200.000000000022,7857.0,-343.0000000000218,16317.6,17920
34213,49.85,51.47,0.17909015716576804,0.2100577302471303,0.03096757308136225,0.06056493221749227,0.06367769576117377,0.0031127635436815,6089.0000000000055,6008.0,-81.00000000000546,19739.3333333333,21720
34217,91.47,84.52,0.3564179213379823,0.40228349706429667,0.04586557572631439,0.11458909508036995,0.14145413726175596,0.02686504218138601,4953.999999999998,6007.0,1053.0000000000018,23394.5,25140
34239,35.96,0.0,0.19384395002449245,0.22797600252604988,0.03413205250155743,0.06253669563983051,0.06157246605620461,-0.0009642295836259016,5648.0,6334.0,686.0,19235.2380952381,20440
34270,43.31,45.09,0.28375432020261954,0.3468771037877573,0.06312278358513779,0.10949456966038838,0.12670334669382902,0.017208777033440634,8595.000000000005,11843.0,3247.9999999999945,24074.0,24660
34276,52.49,54.45,0.26659528907922914,0.30294359970541407,0.03634831062618493,0.10813704496788008,0.11282191371114818,0.004684868743268095,4670.0,4893.0,223.0,21609.5,23760
34301,39.67,41.1,0.17040393034376608,0.21138130409780956,0.04097737375404348,0.04000738213404228,0.04766768617474749,0.00766030404070521,44136.0,44576.0,440.0,16732.0,18780
34336,50.58,52.53,0.15037593984962405,0.16371509172929347,0.013339151879669414,0.047697368421052634,0.03540132842135716,-0.012296039999695474,4256.0,4099.0,-157.0,18247.8571428571,19710
34337,87.99000000000001,100.0,0.20758066200271483,0.23995512841300656,0.032374466410291736,0.05523650412446486,0.07102334879026331,0.015786844665798452,9577.0,10463.0,886.0,20392.0,22580
35040,63.79,46.61,0.18607995398331895,0.22596171116372826,0.039881757180409316,0.04457865976416451,0.07255602095239042,0.027977361188225906,3477.0,3632.0,155.0,21027.3333333333,22660
35093,0.0,0.0,0.23842217149598585,0.2763634872983334,0.037941315802347525,0.05733168904109239,0.06330809214578464,0.005976403104692253,9846.0,10234.999999999998,388.9999999999982,21935.5,24550
35188,44.46,53.81,0.1931015647519259,0.2376841430213981,0.04458257826947218,0.06947595612520946,0.0706917875176205,0.0012158313924110348,6473.999999999998,6743.0,269.0000000000018,21908.8461538462,23550
35238,55.83,65.35,0.2720497926986762,0.3112707025960143,0.03922090989733812,0.1214779305902058,0.13526090796883006,0.013782977378624259,213454.0,222485.0,9031.0,20110.5555555556,21760
35288,30.6,0.0,0.20851902464034178,0.2661647657782147,0.05764574113787291,0.05809383046628433,0.06794221494542384,0.009848384479139508,45980.00000000001,46995.00000000001,1015.0,20198.0,22260
37003,53.76,59.17,0.17186428301077117,0.2223421501038655,0.05047786709309432,0.050312692234769356,0.061188622565056486,0.01087593033028713,13371.000000000002,12569.0,-802.0000000000018,19347.0,21420
37063,46.66,37.18,0.09056478123706961,0.11640224515852522,0.02583746392145561,0.015815860736763113,0.030262422820664762,0.014446562083901649,5058.0,4895.0,-163.0,17369.0,19050
37072,37.53,45.62,0.19084022539969692,0.2062507751457274,0.015410549746030483,0.05179748856476354,0.03534664516929183,-0.01645084339547171,8073.0,8063.0,-10.0,19347.0,21200
37261,41.68,54.94,0.23590124572806637,0.27144551223169494,0.035544266503628574,0.09300328664536321,0.09852260750153355,0.005519320856170337,136125.0,137849.99999999997,1724.999999999971,18883.8461538462,20210
38053,42.51,38.14,0.1830644444216192,0.20266324552568826,0.019598801104069058,0.05860683857087156,0.06121772470455624,0.002610886133684681,27366.000000000007,29389.0,2022.9999999999927,18705.0,19960
38151,59.379999999999995,61.46,0.17599266476746267,0.18502676983727834,0.009034105069815668,0.05779284672538442,0.04908433340175702,-0.008708513323627404,35875.00000000001,36970.0,1094.9999999999927,18321.1111111111,19230
38158,83.88,64.24000000000001,0.28574126082306284,0.29186858290807455,0.0061273220850117105,0.11139349032884388,0.10498349806309874,-0.0064099922657451375,10152.999999999998,10111.999999999987,-41.000000000010914,22316.4285714286,23990
38169,30.26,38.66,0.1942877103532455,0.2102483224346317,0.015960612081386216,0.07067096690726056,0.07418020296276245,0.0035092360555018937,22366.000000000004,23049.000000000007,683.0000000000036,18603.2,19820
38185,67.48,64.07,0.29373345075982404,0.31878011719652505,0.025046666436701004,0.13998079050370946,0.14745049170114197,0.00746970119743251,160778.99999999997,158239.99999999997,-2539.0,19773.3333333333,21170
38193,74.16,14.61,0.18235939629819353,0.19843196043527267,0.016072564137079137,0.07321071375680155,0.07216950998884429,-0.0010412037679572578,16040.0,16717.0,677.0,18522.6666666667,19820
38229,43.76,53.86,0.41200842766635404,0.4419609836035546,0.029952555937200587,0.17038696893039879,0.18639854769437453,0.016011578763975742,17323.000000000004,18220.999999999996,897.9999999999927,28450.0,29200
38298,65.33,37.38,0.10142759164273102,0.12119801365611421,0.019770422013383193,0.01728893203239214,0.024053382991930477,0.006764450959538336,6675.99999999998,6444.0,-231.99999999998,16496.0,17840
38337,55.07,53.46,0.19491374062298428,0.211158917052966,0.016245176429981717,0.051087642568177154,0.06595484082307766,0.014867198254900509,6128.000000000002,6645.0,516.9999999999982,20105.0,21420
38449,82.03,100.0,0.1552845239401994,0.15665573998846147,0.0013712160482620694,0.031930975690073915,0.04455752441033821,0.012626548720264294,5995.000000000002,6076.0,80.99999999999818,19700.0,21710
38517,58.05,27.79,0.20623856479584968,0.245045333295366,0.038806768499516336,0.07602263102452658,0.08033473030997083,0.004312099285444251,7632.0,7754.99999999999,122.99999999999,20550.0,22240
38545,26.79,30.58,0.19885875084368315,0.2310380594671696,0.03217930862348645,0.07301988081961118,0.06607050975490283,-0.006949371064708346,8029.999999999989,8614.0,584.0000000000109,23021.3333333333,24830
38553,37.96,31.95,0.16872765788821106,0.16356091176455625,-0.0051667461236548085,0.05146281700233009,0.05224853360680203,0.0007857166044719435,18463.0,18891.000000000007,428.0000000000073,17448.0,18680
38562,44.47,44.46,0.16119562316519884,0.17839268914039388,0.017197065975195047,0.05484387510008006,0.03861383923063126,-0.0162300358694488,7494.0,7304.99999999999,-189.00000000001,19892.5,21150
39478,48.69,53.480000000000004,0.13285772305980503,0.14949115869927573,0.0166334356394707,0.033227063242311346,0.030127733110697233,-0.003099330131614113,10096.0,8894.999999999998,-1201.0000000000018,17597.3333333333,19110
40209,44.16,88.83000000000001,0.22458118350055192,0.256729460784946,0.032148277284394094,0.06164509250802308,0.06866802975819025,0.007022937250167172,4924.0,5519.0,595.0,22380.6666666667,23670
40279,68.94,72.54,0.18422119777797774,0.1949758739819115,0.01075467620393375,0.04678424392088088,0.04538418983019436,-0.0014000540906865186,13189.000000000002,14125.999999999987,936.9999999999854,19548.0,21230
40281,55.43,46.33,0.2049952375912795,0.24365465343225934,0.038659415840979844,0.057254735950894274,0.05988507879003846,0.0026303428391441855,9449.0,9726.0,277.0,20453.8095238095,22100
40284,41.22,68.27000000000001,0.16548537930227383,0.19004873044370352,0.024563351141429685,0.03330796973062024,0.041677353167478844,0.008369383436858606,7717.000000000015,7798.0,80.99999999998545,19480.0,21150
41136,0.0,48.81,0.13264482814264966,0.15419288719588423,0.021548059053234564,0.04405357431015007,0.04617271516926875,0.0021191408591186775,6197.0,6211.0,14.0,19598.6666666667,20940
41194,45.3,56.93,0.12687728128449882,0.13796606299361902,0.011088781709120199,0.03287595788614599,0.03511745674888324,0.002241498862737251,17459.000000000004,18205.999999999975,746.9999999999709,18686.6666666667,20130
41232,14.0,0.0,0.09744349759170062,0.12367795889169239,0.026234461299991768,0.025750277880696556,0.03937385100111675,0.013623573120420191,5398.0,4925.0,-473.0,19257.3333333333,20470
42005,0.0,0.0,0.1429143456994382,0.17126955526067575,0.02835520956123755,0.04479108279214556,0.04553843878604111,0.0007473559938955474,9875.999999999976,10108.0,232.00000000002365,18537.6666666667,20880
42095,47.41,36.71,0.1134114367468881,0.12595395282766728,0.012542516080779179,0.0255902700139219,0.022968800010167517,-0.002621470003754383,16931.0,16952.999999999993,21.999999999992724,17636.6666666667,18450
42218,40.5,41.09,0.17894307293327325,0.19635506722627288,0.01741199429299964,0.059076153040233045,0.06273608005742325,0.003659927017190201,170761.0,174081.99999999994,3320.999999999942,17694.0,18410
43112,0.0,34.4,0.18281000532197977,0.1488722361954793,-0.03393776912650048,0.030601383714741883,0.025718704857077456,-0.004882678857664427,3758.0,3451.0,-307.0,18066.0,19990
44020,37.41,47.07,0.20381013966458708,0.2517521724239348,0.04794203275934769,0.07210571556510412,0.08954342914946793,0.017437713584363815,18675.000000000004,20450.0,1774.9999999999964,21046.6666666667,22740
44043,44.55,45.11,0.22489827849282712,0.26590394501982534,0.04100566652699822,0.08375700928774102,0.10343397116306513,0.01967696187532411,6716.999999999996,7507.0,790.0000000000036,21514.0,23740
44052,40.769999999999996,35.93,0.1040447273891985,0.1250326176531184,0.02098789026391991,0.020357329052227043,0.02071898873827502,0.00036165968604797913,7546.999999999997,8109.000000000001,562.0000000000036,19689.1304347826,21560
44069,44.19,27.05,0.21609871325496646,0.25751956456978875,0.04142085131482229,0.06653772695791339,0.06958202730446186,0.0030443003465484703,16126.999999999998,16041.999999999996,-85.00000000000182,21417.3913043478,24010
44084,85.32,60.15,0.19187449382341387,0.2137510121790189,0.02187651835560503,0.06747520477874673,0.062437048443131624,-0.005038156335615107,8058.000000000027,8517.0,458.9999999999727,20931.1111111111,22860
44087,0.0,0.0,0.1271391674155064,0.15346450411791107,0.026325336702404667,0.03616481755963697,0.039062990318073136,0.0028981727584361655,7315.000000000002,7626.00000000001,311.0000000000082,19358.0,20980
44103,60.42,42.94,0.1103131285816935,0.14299866291588043,0.03268553433418693,0.01905183459350967,0.02418573601732169,0.00513390142381202,7036.999999999999,7215.999999999995,178.99999999999636,19187.5,21480
44109,56.22,59.67,0.30019084062096296,0.34922603321905,0.04903519259808703,0.13031794836271593,0.15451417878242976,0.024196230419713832,298029.0,320732.0,22703.0,20725.652173913,22960
44120,49.04,57.57,0.18644185260434176,0.22757569986669207,0.04113384726235031,0.06239683570670151,0.06951056941534946,0.00711373370864795,4841.0,5251.0,410.0,20472.0833333333,22160
44135,0.0,0.0,0.19915254237288135,0.2496353372385343,0.050482794865652936,0.03568242640499554,0.037144412904786386,0.001461986499790846,4484.0,4024.0,-460.0,21587.8260869565,24210
