COM,delta_elec,D_elec_2014,D_elec_2020,pct_voix_exp_2014,pct_voix_exp_2020,Code Nuance 2014,Code Nuance 2020,part_diplome_14,part_diplome_20,delta_pct_diplome,part_cadres_2014,part_cadres_2020,pop2014,pop2020,delta_pop,MED13,MED19
88358,0.0,0.0,0.0,53.99,52.67,LDVD,LNC,0.13239944508787807,0.15853658536585366,0.02613714027797559,0.02758321772664115,0.017784552845528455,1999.000000000008,1968.0,-31.000000000007958,19393.9130434783,20650
88367,0.0,0.0,0.0,47.76,49.33,LDIV,LDIV,0.07981365847850282,0.09590834170341483,0.016094683224912018,0.018306038928415244,0.02036613291530284,5491.0,5072.0,-419.0,16408.5,17500
89024,-1.0,1.0,0.0,51.13,49.02,LDVG,LDVD,0.1745687440272113,0.20918092314462225,0.03461217911741096,0.056905588131239145,0.06119309883292587,34843.000000000015,34151.0,-692.0000000000146,18121.1111111111,19390
89354,0.0,0.0,0.0,47.0,51.68,LDVD,LNC,0.12022900763358779,0.15079905942147634,0.030570051787888547,0.041348600508905854,0.0621184570585703,1572.0,1529.0,-43.0,21112.6666666667,21910
89387,0.0,0.0,0.0,51.37,50.11,LUD,LLR,0.14778727899231497,0.17384388326074296,0.026056604268427985,0.045668822871730595,0.04923612944594385,25507.0,26853.99999999998,1346.9999999999818,16995.7575757576,18000
89414,0.0,0.0,0.0,59.38,53.96,LDIV,LNC,0.13443729412363775,0.14621522884836627,0.011777934724728517,0.045033182268016815,0.007157424003056299,1510.9999999999925,1405.0,-105.9999999999925,20434.0,21860
90008,0.0,0.0,0.0,50.23,50.43,LMDM,LLR,0.19909915182947943,0.20598724259580678,0.006888090766327348,0.06808645417721529,0.06323579732495288,4838.000000000016,4627.0,-211.00000000001637,19871.7391304348,21820
90010,0.0,0.0,0.0,47.39,56.93,LUMP,LLR,0.19447937673863358,0.2160584695233899,0.02157909278475631,0.07636096562167027,0.08185696881450545,49764.0,45458.0,-4306.0,17003.5,18460
91027,1.0,0.0,1.0,46.59,49.04,LUMP,LSOC,0.19431686302047027,0.216115690125716,0.02179882710524572,0.07579974394760357,0.07417306413034593,31434.000000000004,35641.00000000001,4207.000000000004,20560.0,21530
91086,0.0,0.0,0.0,53.51,38.02,LDVD,LDIV,0.234115106954798,0.25857059848925046,0.02445549153445245,0.10152117416807234,0.10071663761379043,9131.999999999978,10326.0,1194.0000000000218,25394.896,25910
91174,1.0,0.0,1.0,56.52,48.54,LUD,LDVG,0.17116166860670054,0.1844525617853021,0.013290893178601548,0.048672513192441966,0.04738648257022342,49372.99999999999,52340.0,2967.0000000000073,17047.5,17920
91191,0.0,0.0,0.0,51.34,50.46,LUD,LDVD,0.23980675917961974,0.27802476118697556,0.03821800200735581,0.1165025458025528,0.09222681320500337,9047.999999999998,9457.99999999999,409.9999999999927,24153.7931034483,24890
91200,-1.0,1.0,0.0,47.06,44.37,LUG,LREM,0.21978943501607384,0.24222593064687908,0.022436495630805242,0.09121781839964252,0.08172437485458726,10507.0,10733.0,226.0,20888.5652173913,22530
91215,0.0,0.0,0.0,39.23,56.25,LDVD,LDIV,0.14681047841083597,0.16325281715914233,0.016442338748306362,0.04338989014659798,0.049682841635031255,12526.000000000004,12196.99999999999,-329.00000000001273,17200.0,17860
91216,0.0,0.0,0.0,47.71,64.38,LDVD,LDIV,0.27195047058380645,0.3092665032182972,0.03731603263449074,0.13697792694527502,0.14112410261836472,10766.0,11102.0,336.0,26244.0,27640
91226,0.0,0.0,0.0,46.54,38.39,LDIV,LDIV,0.19688351777628135,0.21872086160152115,0.021837343825239802,0.08385962687028717,0.09836077630058038,6505.000000000012,6806.0,300.9999999999882,24334.6153846154,26080
91315,1.0,0.0,1.0,53.13,60.14,LDVD,LDVG,0.18945757359426893,0.2274913826524156,0.038033809058146684,0.08653057588847608,0.09419488033634243,6673.00000000001,6638.0,-35.000000000010004,25181.4285714286,26660
91432,-1.0,1.0,0.0,40.42,55.27,LDVG,LDVD,0.2001364038229103,0.24542019778511148,0.04528379396220117,0.09742822429878266,0.10385799920650494,12583.000000000004,13131.000000000013,548.0000000000091,24114.0,24900
91458,-1.0,1.0,0.0,50.35,50.43,LDVG,LDIV,0.2875,0.3412899153971679,0.05378991539716793,0.16979166666666667,0.15962797147608443,4800.0,4490.0,-310.0,27344.6666666667,29420
91577,0.0,0.0,0.0,44.76,46.6,LDVD,LDIV,0.23087249922178318,0.25586975149957153,0.024997252277788345,0.08874855072609712,0.09768637532133675,5498.0,5835.0,337.0,26126.6666666667,26590
91589,1.0,0.0,1.0,38.14,33.92,LUMP,LVEC,0.24328530724730169,0.26813236452948414,0.02484705728218245,0.10901689032477374,0.11446086383571166,37045.0,37189.99999999999,144.99999999999272,23800.0,24720
91685,1.0,0.0,1.0,44.96,62.38,LUD,LECO,0.2839262187088274,0.31718463978149086,0.03325842107266347,0.10540184453227931,0.12673982191761235,4329.0,4592.0,263.0,26372.4,27130
91689,0.0,0.0,0.0,49.32,50.63,LDVD,LDVD,0.2913457773136666,0.34248054808103723,0.05113477076737061,0.1471087325414437,0.1446177605134886,7661.0,7063.0,-598.0,26189.5238095238,27970
91692,0.0,1.0,1.0,54.28,62.45,LDVG,LDVG,0.19173215123412485,0.2319478510464932,0.04021569981236836,0.07530736824872934,0.08754219920355771,24487.999999999996,25165.0,677.0000000000036,17806.875,19300
92014,0.0,0.0,0.0,49.75,56.03,LUD,LUDI,0.42183797654245764,0.4729307061717538,0.051092729629296174,0.2434450791569953,0.2592557103951484,19881.000000000004,20974.0,1092.9999999999964,30845.2380952381,32500
92025,1.0,0.0,1.0,52.37,53.2,LUD,LVEC,0.26373846126321443,0.3140005397508936,0.05026207848767916,0.13840036513112913,0.16074407513350503,84391.99999999999,86774.99999999999,2383.0,20564.4444444444,23320
92032,0.0,0.0,0.0,52.92,52.89,LDIV,LUDI,0.3297976750168466,0.3498379541247039,0.02004027910785733,0.1659038601996338,0.17368039934479182,22946.000000000004,25174.0,2227.9999999999964,25084.0,25780
92071,0.0,0.0,0.0,53.49,51.76,LUD,LDVD,0.4367341856789786,0.46022465422400666,0.023490468545028065,0.223994316132381,0.23289925782968127,19520.0,20359.0,839.0,33452.2222222222,34670
93001,0.0,0.0,0.0,45.74,44.55,LFG,LUDI,0.12713525624728525,0.16208018519277217,0.034944928945486925,0.03923266859042135,0.0542549271139781,80273.0,89401.0,9128.0,13353.8333333333,14640
93006,0.0,1.0,1.0,35.56,55.53,LSOC,LSOC,0.19118980151733464,0.24250476959104342,0.05131496807370878,0.09849692599168282,0.10383820931333554,36010.0,38470.0,2460.0,16011.25,17750
93008,0.0,0.0,0.0,53.99,55.28,LUDI,LCOM,0.10865011031200174,0.11994494948459619,0.011294839172594454,0.031958792394016416,0.0347716188109904,50478.99999999999,54905.99999999999,4427.0,14112.9166666667,15500
93010,-1.0,1.0,0.0,47.39,50.36,LUG,LDIV,0.13743821209672857,0.1588120019779915,0.021373789881262928,0.04440665009630921,0.04941810795601882,53074.0,53342.0,268.0,15969.5238095238,16680
93033,0.0,0.0,0.0,41.23,50.56,LDVD,LDVD,0.2715274568024611,0.3157529114591153,0.04422545465665423,0.1501864994846217,0.15213673368132857,6804.999999999989,6814.0,9.000000000010914,27940.5,28940
93051,-1.0,1.0,0.0,42.9,42.9,LUG,LLR,0.22582649980430858,0.2736479023465532,0.047821402542244595,0.10448908426929907,0.11652790750575637,64618.99999999999,68930.0,4311.000000000007,20446.0,22100
93053,1.0,0.0,1.0,58.46,53.67,LUD,LDVG,0.14919921197205108,0.192765082821497,0.04356587084944594,0.054848841088714705,0.0657488796365055,42607.00000000001,45043.0,2435.9999999999927,16083.3333333333,17320
93062,0.0,0.0,0.0,54.35,50.33,LDVD,LDVD,0.3070006072744848,0.34495829071312767,0.037957683438642864,0.15693641858309293,0.169550107388577,14399.999999999996,14753.00000000001,353.00000000001273,26713.3333333333,27650
93063,0.0,1.0,1.0,49.0,53.27,LUG,LDVG,0.17073015570513692,0.23291387476578077,0.06218371906064385,0.07270540278513664,0.0965852556434668,25630.999999999996,31469.000000000007,5838.000000000011,16970.0,19450
93064,0.0,0.0,0.0,49.44,34.11,LUD,LDVD,0.20601546029593543,0.24075937694350816,0.03474391664757273,0.08150990298426346,0.09399540435038203,44448.00000000001,45441.99999999999,993.9999999999854,19771.9047619048,20770
93066,1.0,0.0,1.0,50.5,59.04,LCOM,LSOC,0.148794515661472,0.1766196536982375,0.027825138036765507,0.05812021196634258,0.0716908365424055,110733.0,113116.0,2383.0,14481.25,15720
93070,1.0,0.0,1.0,53.17,38.09,LDVD,LSOC,0.21734812265311498,0.2761595931079189,0.058811470454803894,0.09731672145866616,0.13672953074561509,47431.99999999999,51547.0,4115.000000000007,16381.5,18760
93071,0.0,1.0,1.0,50.56,49.96,LUG,LDVG,0.12330795624041252,0.1337329027893116,0.010424946548899083,0.0370935040246295,0.03499534905511202,50077.0,51778.0,1701.0,15950.0,16450
93078,0.0,0.0,0.0,62.79,43.35,LUD,LLR,0.135143220461814,0.15354953206807434,0.018406311606260328,0.04051575076046444,0.04054145678637245,35864.00000000001,38203.99999999999,2339.9999999999854,17790.0,18490
94004,0.0,1.0,1.0,37.48,44.83,LUG,LSOC,0.1906287757663805,0.22300754135477613,0.03237876558839564,0.0724920775159659,0.07465161179186225,16098.0,17286.00000000001,1188.000000000011,19186.6666666667,20320
94015,0.0,0.0,0.0,48.56,51.72,LUD,LDVD,0.3302652268637175,0.3579800262748169,0.02771479941109939,0.1887740677117829,0.18399117789178815,16542.0,17592.0,1050.0,28744.0,30330
94017,-1.0,1.0,0.0,47.74,54.04,LUG,LDVD,0.19153956112997067,0.2175705375435797,0.02603097641360902,0.07818862823189104,0.08270313645731324,76450.0,77439.0,989.0,18923.0,20250
94019,0.0,0.0,0.0,39.27,55.54,LDVD,LDVD,0.2007016488721549,0.2344658572658742,0.033764208393719325,0.08424882518952473,0.08887950211421923,18078.000000000004,18010.99999999999,-67.00000000001455,21368.2608695652,22730
94022,-1.0,1.0,0.0,47.8,55.31,LUG,LDVD,0.21055954709139177,0.23878660891157447,0.028227061820182697,0.09048226996956042,0.09577137255050888,43405.0,46229.0,2824.0,19077.6923076923,19930
94028,0.0,1.0,1.0,58.72,69.82,LUG,LSOC,0.22815385697455495,0.2563466157280987,0.02819275875354374,0.08862367544371162,0.09625358060772587,91042.0,92566.00000000004,1524.0000000000437,18741.7391304348,20250
94034,0.0,1.0,1.0,39.64,50.95,LUG,LDVG,0.2629020169864648,0.26662102130141613,0.003719004314951313,0.10877115564694845,0.1014863836730193,26808.000000000004,28556.00000000001,1748.0000000000073,22088.5714285714,22830
94041,0.0,0.0,0.0,55.08,65.55,LFG,LCOM,0.22823166744375875,0.27048617762385413,0.04225451018009538,0.10361712838755055,0.1273320108073995,59792.999999999985,64016.0,4223.000000000015,17385.0,18810
94043,0.0,1.0,1.0,55.35,34.25,LUG,LDVG,0.2910273223505445,0.33492484553293494,0.04389752318239043,0.15341808543032598,0.18374467150540627,25661.0,24513.00000000001,-1147.999999999989,21347.0,23000
94052,0.0,0.0,0.0,50.78,41.8,LUD,LDVD,0.3966490826622675,0.4385442549001872,0.04189517223791972,0.22710617302770303,0.2273936701906869,31292.000000000004,33578.00000000001,2286.0000000000036,29717.0434782609,31910
94054,0.0,1.0,1.0,58.18,51.13,LUG,LDVG,0.13864456752402549,0.18089223426573262,0.04224766674170713,0.04545273280209323,0.05267719358445725,22603.000000000004,24361.0,1757.9999999999964,17546.5,18710
94065,0.0,0.0,0.0,55.27,45.57,LDVD,LDVD,0.3102634215277653,0.34004807886793037,0.029784657340165055,0.15284233631697394,0.13589308813831077,5651.000000000017,5625.000000000003,-26.000000000014552,28164.7619047619,29110
94067,0.0,0.0,0.0,41.9,46.16,LUD,LUD,0.39221927416340346,0.46216891414368855,0.06994963998028508,0.22516313607579977,0.2513599424826389,22275.0,21991.00000000001,-283.9999999999891,31642.2222222222,34380
94068,0.0,0.0,0.0,31.99,53.25,LUMP,LUD,0.341338588270317,0.4002416904250005,0.05890310215468353,0.17992657162264494,0.1983909213931989,75285.00000000001,74520.00000000001,-765.0,28481.6666666667,30780
94070,0.0,0.0,0.0,53.28,52.57,LUMP,LDVD,0.27253764578509826,0.3244842802599184,0.05194663447482012,0.12526875193939085,0.09589421904622658,3644.0,3994.0,350.0,29798.0,29480
94076,1.0,0.0,1.0,48.69,51.89,LUD,LDVG,0.22685883900838263,0.27028648053965554,0.043427641531272904,0.1021440149834209,0.1164301050659198,57781.0,56349.00000000001,-1431.9999999999927,19174.7826086957,20590
94078,-1.0,1.0,0.0,50.2,61.67,LUG,LDVD,0.12309942491117391,0.1398328598957935,0.016733434984619586,0.03233383383078556,0.033752822553384,32976.0,34844.99999999999,1868.9999999999927,15396.9230769231,16250
94079,0.0,0.0,0.0,52.43,46.03,LUD,LLR,0.22368940679852659,0.2807598402395142,0.05707043344098764,0.11219140771125113,0.12496378360399839,28278.000000000004,29672.0,1393.9999999999964,20967.5714285714,22780
94081,0.0,1.0,1.0,47.46,49.87,LUG,LDVG,0.18025829372789434,0.20812500907388132,0.027866715345986975,0.06875663459879919,0.07518257784988135,91188.0,95649.0,4461.0,17829.5652173913,18880
95018,0.0,0.0,0.0,50.32,45.36,LUMP,LUD,0.16487836075481482,0.20601098647565977,0.041132625720844945,0.06424722716465132,0.08171824691308067,108865.0,108566.99999999996,-298.00000000004366,17555.3333333333,18430
95052,1.0,0.0,1.0,46.59,53.38,LDVD,LDVG,0.15834479087168543,0.18571572497041758,0.027370934098732147,0.05199475567366327,0.06716317032012417,9663.000000000004,9572.0,-91.00000000000364,19679.6,21110
95127,0.0,1.0,1.0,51.28,46.29,LUG,LDVG,0.22673724204376755,0.23862351110707133,0.011886269063303784,0.09514214068792952,0.09547581673268009,62979.00000000001,67789.99999999997,4810.999999999964,18411.3043478261,19590
95197,0.0,0.0,0.0,55.5,45.49,LUDI,LDVC,0.2718885145815176,0.3163161715613657,0.04442765697984813,0.13018875158549387,0.13797310513007446,21963.000000000004,22049.999999999993,86.99999999998909,22651.25,24030
95203,1.0,0.0,1.0,58.29,40.04,LUMP,LDVG,0.2629041173140256,0.32260673912388044,0.05970262180985486,0.12446092903064543,0.14855554287258546,24393.000000000004,25498.0,1104.9999999999964,24483.0,25690
95229,0.0,0.0,0.0,48.66,34.95,LUMP,LDVD,0.2187942238044552,0.2497394204711278,0.030945196666672586,0.09602401590645929,0.0927663122785074,9561.000000000004,9594.0,32.99999999999636,22773.3333333333,24430
95268,0.0,0.0,0.0,49.56,50.84,LUD,LDVC,0.08290049806205028,0.12793818051324496,0.045037682451194674,0.018413240140629093,0.02798247958275196,41962.0,43215.0,1253.0,13434.0,15170
95280,-1.0,1.0,0.0,48.67,38.58,LDVG,LDIV,0.09791175321671146,0.11798018132753865,0.020068428110827194,0.027444949846659853,0.02656238583184201,31442.0,30910.000000000007,-531.9999999999927,16322.0,17400
95288,0.0,0.0,0.0,50.47,38.9,LDVD,LDVD,0.2336039582429555,0.28404531508142555,0.050441356838470064,0.12317959069534543,0.12921878687750768,8653.999999999996,8474.0,-179.99999999999636,23488.6666666667,25400
95323,0.0,0.0,0.0,54.46,48.34,LDVD,LDVC,0.21343864065597415,0.22581711823082548,0.012378477574851332,0.10476181732590994,0.09902669113815252,16098.000000000004,17225.0,1126.9999999999964,22004.5,23830
95424,0.0,1.0,1.0,50.1,54.49,LUG,LDVG,0.15866304424952238,0.18913523956052034,0.030472195310997957,0.05958841867092716,0.06446655727409817,21116.000000000004,22186.00000000001,1070.0000000000073,19566.9230769231,20940
95427,0.0,0.0,0.0,53.46,46.23,LDVD,LDVD,0.17017526520947898,0.2075035501350521,0.03732828492557311,0.07224473073300054,0.0807353160337693,13757.000000000004,14550.000000000007,793.0000000000036,18870.0,20000
95428,0.0,0.0,0.0,51.96,55.57,LUD,LLR,0.29365383062819506,0.3407447011680425,0.04709087053984745,0.1476611109549485,0.15230352670554598,20866.000000000004,21688.000000000025,822.0000000000218,26099.6,27200
95582,0.0,0.0,0.0,48.2,47.81,LDVD,LDVD,0.2173236835162527,0.24919096907754568,0.03186728556129298,0.10307922182464903,0.10992009706123457,26826.0,26524.0,-302.0,21944.0,23030
95612,-1.0,1.0,0.0,43.59,48.53,LDVG,LDVD,0.113875976110685,0.14707392489305546,0.03319794878237045,0.04736141637165676,0.06250925475316316,4154.0,4597.0,443.0,20451.5,22010
95680,0.0,1.0,1.0,52.21,51.85,LSOC,LDVG,0.10841875300913245,0.12469662454519831,0.016277871536065858,0.024971397322048353,0.02509047869666544,27570.999999999996,28635.999999999996,1065.0,14212.8571428571,15560
