Code commune,Libellé de la commune,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,winner
56185,Quéven,LCOM,M,COZILIS,Marc,QUEVEN AVENIR POUR VOUS AVEC VOUS,6,0.0,1.0,2022.0,27.16,43.49,no
56185,Quéven,LDVD,M,BOUTRUCHE,Marc,CAP QUEVEN,23,0.0,2.0,2627.0,35.29,56.51,yes
56186,Quiberon,LDVD,M,BELZ,Jean-Michel,BIEN VIVRE A QUIBERON,6,0.0,1.0,1434.0,29.4,40.89,no
56186,Quiberon,LDIV,M,LEROY,Jacques,AGIR ENSEMBLE POUR QUIBERON,2,0.0,0.0,595.0,12.2,16.97,no
56186,Quiberon,LDVD,M,HILLIET,Bernard,QUIBERON LE RENOUVEAU avec Bernard Hilliet,21,0.0,2.0,1478.0,30.31,42.14,yes
56214,Saint-Gildas-de-Rhuys,LDVG,M,LAYEC,Alain,BIEN VIVRE A SAINT-GILDAS-DE-RHUYS,15,0.0,3.0,693.0,37.24,48.46,yes
56214,Saint-Gildas-de-Rhuys,LUMP,M,VAN OOST,Daniel,ST GILDAS DE RHUYS AVENIR,2,0.0,0.0,349.0,18.75,24.41,no
56214,Saint-Gildas-de-Rhuys,LUD,M,BRIGNON,Bernard,RASSEMBLEMENT POUR SAINT GILDAS DE RHUYS,2,0.0,1.0,388.0,20.85,27.13,no
56248,Surzur,LDIV,F,NADEAU,Michèle,SURZUR AUJOURD'HUI PREVOIR DEMAIN,21,0.0,2.0,1082.0,34.24,51.57,yes
56248,Surzur,LDVD,M,LE NEVE,Marcel,"ENSEMBLE, CONTINUONS L'ACTION POUR TOUS LES SURZUROIS",6,0.0,0.0,1016.0,32.15,48.43,no
57017,Amanvillers,LDIV,F,LOGIN,Frédérique,AMANVILLERS RENOUVEAU 2014,15,0.0,1.0,666.0,36.96,50.15,yes
57017,Amanvillers,LDVG,M,KELLER,Pierre,"UN VILLAGE, UN PROJET, UNE EQUIPE",4,0.0,0.0,662.0,36.74,49.85,no
57019,Amnéville,LDIV,M,MUNIER,Eric,NOUVEAUTE SERENITE CONVIVIALITE,25,0.0,6.0,2751.0,32.97,48.85,yes
57019,Amnéville,LDVD,M,DIEUDONNE,Xavier,AMNEVILLE DEBOUT,4,0.0,1.0,1331.0,15.95,23.64,no
57019,Amnéville,LDVD,F,BELLONI,Doris,"ENSEMBLE POUR LA TRANSPARENCE, POUR POURSUIVRE CE QUI A ETE INITIE",4,0.0,1.0,1549.0,18.56,27.51,no
57058,Behren-lès-Forbach,LDVD,M,FERRAU,Dominique,ENSEMBLE POUR LE RENOUVEAU,23,0.0,4.0,1764.0,33.61,54.87,yes
57058,Behren-lès-Forbach,LSOC,M,OBIEGALA,Michel,BEHREN AVEC VOUS,6,0.0,1.0,1451.0,27.64,45.13,no
57102,Bousse,LDIV,F,JERZYK,Sylvie,ENSEMBLE A BOUSSE,1,0.0,0.0,227.0,9.7,14.7,no
57102,Bousse,LDIV,M,GUZZO,Patrick,L'avenir boussois autrement,1,0.0,0.0,120.0,5.13,7.77,no
57102,Bousse,LDIV,M,MASSON,Jean Louis,Agir pour réussir,4,0.0,1.0,513.0,21.92,33.23,no
57102,Bousse,LDIV,M,KOWALCZYK,Pierre,"BOUSSE, UN NOUVEL ELAN",17,0.0,2.0,684.0,29.23,44.3,yes
57143,Clouange,LDIV,M,BOLTZ,Stéphane,CLOUANGE AUTREMENT,20,0.0,3.0,859.0,31.38,47.67,yes
57143,Clouange,LUDI,M,LEBLANC,Philippe,"Clouange, en avant",1,0.0,0.0,152.0,5.55,8.44,no
57143,Clouange,LDVD,M,DIEDRICH,Claude,Clouange Respect Volonté,6,0.0,1.0,791.0,28.9,43.9,no
57153,Corny-sur-Moselle,LDIV,M,DELEMONTE,Michel,ENSEMBLE POUR AGIR,4,0.0,1.0,525.0,29.88,42.51,no
57153,Corny-sur-Moselle,LDVG,M,BLOUET,Denis,ENSEMBLE BATISSONS UN AVENIR,14,0.0,5.0,551.0,31.36,44.62,yes
57153,Corny-sur-Moselle,LDIV,M,BERTRAND,Roger,CORNY COMME VOUS L'AIMEZ,1,0.0,0.0,159.0,9.05,12.87,no
57218,Fleury,LDIV,M,ECKENFELDER,Jean-Paul,FLEURY ENSEMBLE,12,0.0,2.0,387.0,43.68,52.8,yes
57218,Fleury,LDIV,M,CARSIGNOL,Jean,UN AUTRE CHOIX POUR FLEURY,3,0.0,1.0,346.0,39.05,47.2,no
57227,Forbach,LFN,M,PHILIPPOT,Florian,FORBACH BLEU MARINE,6,0.0,2.0,3119.0,21.58,35.17,no
57227,Forbach,LSOC,M,KALINOWSKI,Laurent,ENSEMBLE POUR FORBACH !,27,0.0,11.0,4233.0,29.29,47.73,yes
57227,Forbach,LUMP,M,CASSARO,Alexandre,UMP - FORBACH A LA VIE A L'AVENIR,0,0.0,0.0,463.0,3.2,5.22,no
57227,Forbach,LDVD,M,DILIGENT,Eric,"FORBACH, NOTRE PASSION",2,0.0,1.0,1053.0,7.29,11.87,no
57254,Gorze,LDVD,M,MARCHAND,Alexandre,AGISSONS ENSEMBLE,3,0.0,1.0,219.0,29.28,37.5,no
57254,Gorze,LDIV,M,FLEURY,Thierry,GORZE DEMAIN,1,0.0,0.0,120.0,16.04,20.55,no
57254,Gorze,LDVD,M,LEVEE,Frédéric,"GORZE GAGNANT UN VILLAGE, UNE EQUIPE, UN AVENIR",11,0.0,2.0,245.0,32.75,41.95,yes
57306,Hayange,LSOC,M,DAVID,Philippe,Rassemblement républicain pour Hayange,4,0.0,1.0,1797.0,15.0,27.23,no
57306,Hayange,LDIV,M,LEYDER,Alain Gabriel Pierre,Hayange en Action,1,0.0,0.0,643.0,5.37,9.74,no
57306,Hayange,LFN,M,ENGELMANN,Fabien,FRONT NATIONAL POUR HAYANGE,23,0.0,7.0,2290.0,19.12,34.7,yes
57306,Hayange,LDVD,M,ROHR,Thierry,"Hayange, autrement",5,0.0,1.0,1869.0,15.6,28.32,no
57323,Hettange-Grande,LDVG,M,LE GAC,Jean,HETTANGE-SOETRICH  AUTREMENT,6,0.0,1.0,1310.0,23.1,40.04,no
57323,Hettange-Grande,LUD,M,BALCERZAK,Roland,Roland BALCERZAK-Une passion pour Hettange-Grande Soetrich,23,0.0,5.0,1962.0,34.6,59.96,yes
57332,Hombourg-Haut,LDVD,M,MULLER,Laurent,UN NOUVEL ELAN POUR HOMBOURG,21,0.0,4.0,1176.0,24.08,39.11,yes
57332,Hombourg-Haut,LEXD,F,FRISTOT,Cassandre,"HOMBOURG A COEUR, LE RESPECT DES VALEURS.",2,0.0,0.0,389.0,7.97,12.94,no
57332,Hombourg-Haut,LDVD,M,GRUBER,René,TOUS POUR HOMBOURG,5,0.0,1.0,1133.0,23.2,37.68,no
57332,Hombourg-Haut,LDVG,M,DAMM,Jean-Pierre,ENSEMBLE CHANGEONS HOMBOURG,1,0.0,0.0,309.0,6.33,10.28,no
57336,L'Hôpital,LDVG,M,WEBER,Gilbert,POUR VIVRE ENSEMBLE A L'HOPITAL,21,0.0,4.0,1186.0,29.74,43.03,yes
57336,L'Hôpital,LDVD,M,GIL,Christophe,POUR VOUS ET AVEC VOUS,3,0.0,1.0,683.0,17.13,24.78,no
57336,L'Hôpital,LFN,M,DREISTADT,Jean-Claude,L'HOPITAL BLEU MARINE,5,0.0,1.0,887.0,22.24,32.18,no
57413,Longeville-lès-Saint-Avold,LDVD,M,MATEJICEK,Christian,LONGEVILLE POUR TOUS,1,0.0,0.0,273.0,9.48,13.92,no
57413,Longeville-lès-Saint-Avold,LDVD,M,BASIN,Norbert,UNION ET ACTION POUR LONGEVILLE,5,0.0,1.0,687.0,23.85,35.03,no
57413,Longeville-lès-Saint-Avold,LDIV,F,THIELEN-KALIS,Suzanne,UNE EQUIPE DYNAMIQUE POUR LONGEVILLE,21,0.0,2.0,1001.0,34.74,51.05,yes
57415,Lorry-lès-Metz,LDIV,M,STEIN,Bernard,"LORRY, COMMUNE VERTE ET SOLIDAIRE",1,0.0,0.0,181.0,12.41,17.49,no
57415,Lorry-lès-Metz,LDVD,M,GLESER,Philippe,ENSEMBLE POUR LES LORRIOTS,4,0.0,0.0,412.0,28.26,39.81,no
57415,Lorry-lès-Metz,LDIV,M,LE BER,Jean-Yves,AGIR POUR VOUS,14,0.0,1.0,442.0,30.32,42.71,yes
57443,Marange-Silvange,LDIV,M,MULLER,Yves,COMMUNE D'AVENIR 2014,23,0.0,4.0,1583.0,34.23,55.74,yes
57443,Marange-Silvange,LDVG,M,PIERRE,Daniel,MARANGE SILVANGE EN MOUVEMENT,6,0.0,1.0,1257.0,27.18,44.26,no
57447,Marly,LFN,M,ALBRECH,Thibaut,MARLY BLEU MARINE,1,0.0,0.0,612.0,7.09,11.33,no
57447,Marly,LDVG,M,LIOUVILLE,Jean-Pierre,MARLY ENSEMBLE ET AUTREMENT,1,0.0,0.0,607.0,7.03,11.24,no
57447,Marly,LDIV,M,NOWICKI,Christian,AGIR POUR MARLY,5,0.0,1.0,1881.0,21.78,34.82,no
57447,Marly,LUD,M,HORY,Thierry,ENSEMBLE POUR MARLY,22,0.0,3.0,2302.0,26.65,42.61,yes
57463,Metz,LSOC,M,GROS,Dominique,FIERS D' ETRE MESSINS,40,0.0,36.0,16008.0,22.24,43.22,yes
57463,Metz,LFN,F,GROLET,Françoise,RASSEMBLEMENT BLEU MARINE POUR METZ,4,0.0,3.0,5790.0,8.04,15.63,no
57463,Metz,LUD,F,ZIMMERMANN,Marie-Jo,LISTE UNE AMBITION POUR METZ,11,0.0,10.0,15238.0,21.17,41.14,no
57474,Mondelange,LDIV,M,TRIVELLATO,Daniel Gaetano,Ensemble pour Mondelange,1,0.0,0.0,212.0,4.99,8.15,no
57474,Mondelange,LDVD,M,SADOCCO,Rémy Francois,Mondelange Rassemblée pour Changer-Mondelange au coeur,22,0.0,5.0,1320.0,31.06,50.73,yes
57474,Mondelange,LDVG,M,SCHMITT,Gilbert,Mondelange réunir pour réussir,6,0.0,1.0,1070.0,25.18,41.12,no
57498,Neufchef,LDVG,M,MARRONI,Eraldo,AGIR ET REFLECHIR ENSEMBLE POUR NEUFCHEF,1,0.0,0.0,153.0,7.48,10.52,no
57498,Neufchef,LDVD,F,SCHORR,Claude Marguerite,"Neufchef une Force, un Avenir, Ecoute, Action, Transparence",3,0.0,0.0,371.0,18.14,25.52,no
57498,Neufchef,LDVD,M,PRISCAL,Daniel,NEUFCHEF VERS L'AVENIR,2,0.0,0.0,268.0,13.11,18.43,no
57498,Neufchef,LDVD,M,RITTER,Antoine Lucien Armand,POUR NEUFCHEF,1,0.0,0.0,133.0,6.5,9.15,no
57498,Neufchef,LDVG,F,LAMBOUR,Charlotte Dite Carla,Un nouveau souffle pour Neufchef,16,0.0,2.0,529.0,25.87,36.38,yes
57505,Niderviller,LUDI,M,MICHEL,Gérard,UNE AUTRE ALTERNATIVE POUR NIDERVILLER,2,0.0,1.0,189.0,20.43,29.81,no
57505,Niderviller,LDIV,M,HENRY,Fabien,ENSEMBLE VERS UN NOUVEL HORIZON,2,0.0,0.0,173.0,18.7,27.29,no
57505,Niderviller,LDIV,M,VOURIOT,Claude,"EXPERIENCE, DISPONIBILITE, DES ATOUTS POUR NIDERVILLER",11,0.0,2.0,272.0,29.41,42.9,yes
57508,Nilvange,LSOC,M,GORI,René,Entente communale,6,0.0,1.0,899.0,22.76,40.96,no
57508,Nilvange,LDVG,M,MAZZILLI,Jean-Luc,Ensemble et autrement,1,0.0,0.0,254.0,6.43,11.57,no
57508,Nilvange,LDVG,M,BRIZZI,Moreno,Un avenir pour ta ville,20,0.0,4.0,1042.0,26.38,47.47,yes
57556,Puttelange-aux-Lacs,LDVG,M,DITSCH,Bernard,UNE VILLE A VIVRE...UNE VILLE D'AVENIR,2,0.0,0.0,274.0,12.57,17.56,no
57556,Puttelange-aux-Lacs,LDVD,M,DECKER,Claude,ENSEMBLE POUR L'AVENIR DE PUTTELANGE,18,0.0,5.0,867.0,39.77,55.58,yes
57556,Puttelange-aux-Lacs,LDIV,M,NEUMANN,Jean Luc,"Une ville, un avenir",3,0.0,1.0,419.0,19.22,26.86,no
57602,Rurange-lès-Thionville,LDVD,M,GAMARD,Joël,"Rurange-montrequienne, Agissons et progressons ensemble.",3,0.0,1.0,483.0,25.39,36.26,no
57602,Rurange-lès-Thionville,LDIV,F,BOUTSERIN,Françoise,Accomplir vos projets,1,0.0,0.0,156.0,8.2,11.71,no
57602,Rurange-lès-Thionville,LDVG,M,ROSAIRE,Pierre,Ensemble pour vous,15,0.0,2.0,693.0,36.44,52.03,yes
57630,Sarrebourg,LDVG,M,SCHAFF,Jean-Yves,SARREBOURG POUR TOUS,6,0.0,2.0,1716.0,21.82,36.53,no
57630,Sarrebourg,LUMP,M,MARTY,Alain,SARREBOURG NOTRE UNIQUE AMBITION,25,0.0,11.0,2412.0,30.66,51.35,yes
57630,Sarrebourg,LFN,F,BILDE,Dominique,SARREBOURG BLEU MARINE,2,0.0,0.0,569.0,7.23,12.11,no
57644,Seingbouse,LDVD,M,LUDMANN,Maxime,LUDMANN MAXIME,3,0.0,0.0,432.0,28.13,36.33,no
57644,Seingbouse,LDVD,M,MAURICE,Jean-Louis,JEAN-LOUIS MAURICE,1,0.0,0.0,141.0,9.18,11.86,no
57644,Seingbouse,LDVD,F,CELKA,Léonce,SEINGBOUSE AVENIR,15,0.0,2.0,616.0,40.1,51.81,yes
57647,Serémange-Erzange,LCOM,M,JURCZAK,Serge,Ensemble! Vivons notre ville,21,0.0,3.0,1011.0,29.68,50.3,yes
57647,Serémange-Erzange,LDIV,M,LUCCHESI,Emmanuel,Avec nous pour vous,4,0.0,1.0,622.0,18.26,30.95,no
57647,Serémange-Erzange,LDVG,F,WAX,Michelle,Serémange-Erzange passionnément,2,0.0,0.0,377.0,11.07,18.76,no
57668,Teting-sur-Nied,LDVD,M,KIEFFER,Guy,TETING EN ROUTE POUR DEMAIN,1,0.0,0.0,165.0,15.41,19.23,no
57668,Teting-sur-Nied,LDVG,M,BODOCCO,Pascal,CONSTRUIRE ET AVANCER ENSEMBLE,3,0.0,0.0,335.0,31.28,39.04,no
57668,Teting-sur-Nied,LDVD,M,JACQUES,Guy,NOTRE PRIORITE : VOTRE QUOTIDIEN,11,0.0,2.0,358.0,33.43,41.72,yes
57672,Thionville,LFN,M,HOFF,Hervé,Thionville bleu marine,1,0.0,1.0,1402.0,5.35,8.54,no
57672,Thionville,LUD,F,GROMMERCH,Anne,Thionville au Coeur,32,0.0,17.0,7548.0,28.79,45.97,yes
57672,Thionville,LUG,M,MERTZ,Bertrand,Thionville unie,10,0.0,5.0,7471.0,28.49,45.5,no
57680,Troisfontaines,LDIV,M,KUCHLY,Michel,CONSTRUIRE  ENSEMBLE,2,0.0,0.0,245.0,23.29,33.29,no
57680,Troisfontaines,LDIV,M,HORNSPERGER,Sébastien,TROISFONTAINES POUR VOUS,13,0.0,3.0,491.0,46.67,66.71,yes
57716,Vigy,LDIV,M,VANZELLA,Alain,ENSEMBLE POUR VIGY HESSANGE,4,0.0,1.0,460.0,38.02,46.75,no
57716,Vigy,LDIV,M,LE BOZEC,Nicolas,UN MAIRE POUR TOUS - LA MAIRIE A TOUS,15,0.0,3.0,524.0,43.31,53.25,yes
57765,Diesen,LDVD,M,WALKOWIAK,Gabriel,AVEC VOUS POUR BIEN VIVRE A DIESEN,11,0.0,2.0,343.0,36.68,47.64,yes
57765,Diesen,LDIV,F,BRILL - NAGEL,Sandrine,AGIR ENSEMBLE POUR DIESEN,1,0.0,0.0,112.0,11.98,15.56,no
57765,Diesen,LDVD,M,WORMS,Jean-Marc,"DIESEN DEMAIN, AVEC VOUS !",3,0.0,0.0,265.0,28.34,36.81,no
58079,Clamecy,LDVG,F,BOISORIEUX,Claudine,Vivre Ensemble à Clamecy,20,0.0,10.0,656.0,25.11,40.29,yes
58079,Clamecy,LSOC,M,CARVOYEUR,Michel,Objectifs Clamecy,5,0.0,2.0,655.0,25.07,40.23,no
58079,Clamecy,LDVD,M,GOUMET,Jean-Louis,Ensemble pour un Futur Humain et Prospère,2,0.0,1.0,317.0,12.13,19.47,no
58102,Donzy,LDIV,M,PHILY,Alain,DONZY MA VILLE,4,0.0,1.0,456.0,37.69,48.41,no
58102,Donzy,LDVD,M,JACOB,Jean-Paul,Poursuivons vers l'avenir,15,0.0,3.0,486.0,40.17,51.59,yes
58121,Garchizy,LUG,M,PINAUD,Jean-Paul,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET CITOYENNE. ""POUR POURSUIVRE ENSEMBLE LE DYNAMISME DE GARCHIZY""",4,0.0,1.0,656.0,23.23,35.17,no
58121,Garchizy,LFN,M,APRICENA,Pierre,Garchizy bleu Marine,2,0.0,0.0,266.0,9.42,14.26,no
58121,Garchizy,LDVG,M,MONET,Michel,GARCHIZY A VENIR,21,0.0,2.0,943.0,33.39,50.56,yes
58146,Lucenay-lès-Aix,LDIV,M,PÉTAIN,Jean-Paul,ENSEMBLE POUR L'AVENIR DE LUCENAY LES AIX,3,0.0,1.0,211.0,27.44,38.93,no
58146,Lucenay-lès-Aix,LDIV,M,DUBUIS,Christian,Agissons Pour Lucenay-Les-Aix,1,0.0,0.0,85.0,11.05,15.68,no
58146,Lucenay-lès-Aix,LDIV,M,FONVERNE,Jean-Marc,Agir pour Lucenay,11,0.0,3.0,246.0,31.99,45.39,yes
58182,Moulins-Engilbert,LDVG,M,MONET,Frédéric,"MOULINS-ENGILBERT ""J'Y CROIS""",16,0.0,6.0,496.0,43.28,58.15,yes
58182,Moulins-Engilbert,LDVG,M,PERRAUDIN,Jacques,TOUS ENSEMBLE POUR MOULINS,2,0.0,1.0,218.0,19.02,25.56,no
58182,Moulins-Engilbert,LDVG,M,LARGE,André,"UNION POUR UNE GESTION DEMOCRATIQUE, SOLIDAIRE ET CITOYENNE",1,0.0,0.0,139.0,12.13,16.3,no
58194,Nevers,LUG,M,SAINTE FARE GARNOT,Florent,ET NEVERS AVANCE,8,0.0,5.0,5668.0,24.11,42.0,no
58194,Nevers,LDIV,M,THURIOT,Denis,NEVERS A VENIR,30,0.0,16.0,6721.0,28.59,49.8,yes
58194,Nevers,LFN,M,GAILLARD,Christophe,NEVERS BLEU MARINE,1,0.0,0.0,1106.0,4.7,8.2,no
58214,Pougues-les-Eaux,LDIV,M,DARS,Jean-Pierre,Pougues c'est vous,2,0.0,0.0,274.0,15.48,23.68,no
58214,Pougues-les-Eaux,LDVG,F,MAITRE,Mauricette,Avançons ensemble,15,0.0,2.0,567.0,32.03,49.01,yes
58214,Pougues-les-Eaux,LDIV,M,CELLE,Christophe,POUGUES AUTREMENT,2,0.0,0.0,316.0,17.85,27.31,no
58227,Saint-Amand-en-Puisaye,LDVG,M,GUEMIN,Joël,AVEC VOUS POUR SAINT- AMAND,12,0.0,2.0,365.0,35.3,50.41,yes
58227,Saint-Amand-en-Puisaye,LDVD,F,DOREAU,Odile,POUR UN DEVELOPPEMENT DYNAMIQUE ET SOLIDAIRE,3,0.0,0.0,359.0,34.72,49.59,no
58264,Saint-Pierre-le-Moûtier,LDVD,M,DEBARALLE,Arnaud,SAINT PIERRE LE MOUTIER A VENIR,2,0.0,1.0,231.0,16.52,23.67,no
58264,Saint-Pierre-le-Moûtier,LDVD,M,BILLARD,Pierre,Bien vivre ensemble à Saint Pierre le Moûtier,14,0.0,5.0,391.0,27.97,40.06,yes
58264,Saint-Pierre-le-Moûtier,LDIV,M,SCHOONBAERT,Laurent,Ensemble pour demain,3,0.0,1.0,354.0,25.32,36.27,no
58303,Varennes-Vauzelles,LDIV,F,BONNICEL,Isabelle,S'unir et Agir à Varennes-Vauzelles,21,0.0,6.0,1887.0,25.33,42.77,yes
58303,Varennes-Vauzelles,LCOM,M,REUILLARD,Pascal,"ENSEMBLE, CONTINUONS VARENNES-VAUZELLES",6,0.0,1.0,1861.0,24.98,42.18,no
58303,Varennes-Vauzelles,LUG,M,MAURIN,Dominique,"Varennes-Vauzelles, une autre ambition",2,0.0,0.0,664.0,8.91,15.05,no
59008,Aniche,LDVD,M,HEMEZ,Marc,"CHANGEONS ANICHE, tous ensemble...",25,0.0,3.0,1906.0,28.35,46.37,yes
59008,Aniche,LSOC,F,MARQUAILLE,Jeannine,ANICHE AGIR AVEC VOUS,1,0.0,0.0,341.0,5.07,8.3,no
59008,Aniche,LCOM,M,MEURDESOIF,Michel,RASSEMBLEMENT CITOYEN ANICHE MA COMMUNE J'Y TIENS,7,0.0,1.0,1863.0,27.71,45.33,no
59009,Villeneuve-d'Ascq,LUG,M,CAUDRON,Gérard,ENSEMBLE POUR VILLENEUVE D'ASCQ 2014,40,0.0,8.0,11905.0,29.92,58.44,yes
59009,Villeneuve-d'Ascq,LFN,F,DESCAMPS,Véronique,Villeneuve d'Ascq Bleu Marine,3,0.0,0.0,2998.0,7.54,14.72,no
59009,Villeneuve-d'Ascq,LUD,F,BARISEAU,Florence,VILLENEUVOIS AVANT TOUT,6,0.0,1.0,5469.0,13.75,26.85,no
59014,Anzin,LUDI,M,HERNANDEZ,Pierre,rassemblés dans un nouvel élan,3,0.0,0.0,873.0,10.16,18.49,no
59014,Anzin,LSOC,M,BERNARD,Pierre-Michel,unis pour réussir,26,0.0,4.0,2573.0,29.93,54.49,yes
59014,Anzin,LDVD,M,FEHRING,Nicolas,PLUS PROCHE DE VOUS,2,0.0,0.0,530.0,6.17,11.22,no
59014,Anzin,LFN,M,BOUDRENGHIEN,Francis,Anzin Bleu Marine,2,0.0,0.0,746.0,8.68,15.8,no
59017,Armentières,LUG,M,HAESEBROECK,Bernard,"ARMENTIERES, DANS LE COEUR ET DANS L'ACTION!",26,0.0,2.0,4430.0,25.71,47.03,yes
59017,Armentières,LUMP,M,PLOUY,Michel,LE RASSEMBLEMENT ARMENTIEROIS,7,0.0,1.0,3582.0,20.79,38.03,no
59017,Armentières,LFN,M,ZIELATKIEWICZ,Stephan,ARMENTIERES BLEU MARINE,2,0.0,0.0,1408.0,8.17,14.95,no
59033,Aulnoye-Aymeries,LDVG,M,PIETTON,Loïc,"Aulnoye-Aymeries, au plus proche de vous",4,0.0,1.0,1079.0,15.92,26.93,no
59033,Aulnoye-Aymeries,LCOM,M,BAUDOUX,Bernard,"Aulnoye-Aymeries, une ville qui vous ressemble, une ville qui nous rassemble",22,0.0,5.0,2010.0,29.66,50.16,yes
59033,Aulnoye-Aymeries,LDIV,M,JACQUINET,Arnaud,Aulnoye Aymeries Autrement,2,0.0,0.0,573.0,8.46,14.3,no
59033,Aulnoye-Aymeries,LDVD,F,LASNE,Francine,UN NOUVEL HORIZON POUR AULNOYE-AYMERIES,1,0.0,0.0,345.0,5.09,8.61,no
59037,Avesnes-les-Aubert,LUG,M,BASQUIN,Alexandre,LISTE AVESNES AU COEUR CONDUITE PAR ALEXANDRE BASQUIN,23,0.0,4.0,1151.0,44.58,64.88,yes
59037,Avesnes-les-Aubert,LDVG,F,BASQUIN,Maryse,CONTINUONS POUR L'AVENIR D'AVESNES,0,0.0,0.0,20.0,0.77,1.13,no
59037,Avesnes-les-Aubert,LDVG,F,GOFFART,Marie-José,EN MARCHE POUR DEMAIN,2,0.0,0.0,269.0,10.42,15.16,no
59037,Avesnes-les-Aubert,LDVG,M,CHATELAIN,Rodolphe,AVESNES RENOUVEAU,2,0.0,0.0,334.0,12.94,18.83,no
59043,Bailleul,LSOC,M,GILLOEN,Michel,PRESENCE ET AVENIR,7,0.0,3.0,3304.0,29.26,44.51,no
59043,Bailleul,LDVD,M,DENEUCHE,Marc,UN NOUVEAU SOUFFLE POUR BAILLEUL,25,0.0,9.0,3510.0,31.09,47.29,yes
59043,Bailleul,LFN,M,DEROO,Patrick,DEFI BAILLEULOIS BLEU MARINE,1,0.0,0.0,609.0,5.39,8.2,no
59053,Bavay,LDVD,M,FREHAUT,Alain,BAVAY Responsable et Solidaire,16,0.0,3.0,633.0,27.91,39.39,yes
59053,Bavay,LDVD,M,DRANCOURT,Jean,"POUR BAVAY, AVANÇONS",3,0.0,0.0,405.0,17.86,25.2,no
59053,Bavay,LDVD,M,FRANCOIS,Jean-Jacques,BAVAYensemble...,4,0.0,1.0,569.0,25.09,35.41,no
59067,Bergues,LDVD,M,LAMMIN,Paul,"ECOUTER POUR AGIR, BERGUES AUTREMENT",6,0.0,1.0,957.0,31.22,45.97,no
59067,Bergues,LDVG,F,BRACHET,Sylvie,CONTINUONS ENSEMBLE,21,0.0,3.0,1125.0,36.7,54.03,yes
59079,Beuvrages,LSOC,M,DOMIN,Michel,DE LA VIE DANS LA VILLE,4,0.0,1.0,689.0,14.93,29.48,no
59079,Beuvrages,LUDI,M,BECQUE,Michel,APRES L'URBAIN PASSON A L'HUMAIN,2,0.0,0.0,444.0,9.62,19.0,no
59079,Beuvrages,LDVG,M,LENQUETTE,André,ENSEMBLE AU SERVICE DE TOUS,23,0.0,2.0,1204.0,26.09,51.52,yes
59092,Bouchain,LSOC,M,ZIENTEK,Ludovic,BIEN VIVRE A BOUCHAIN,5,0.0,0.0,814.0,26.53,39.71,no
59092,Bouchain,LDVD,M,CARTIGNY,Bernard,ENSEMBLE ET AUTREMENT,2,0.0,0.0,339.0,11.05,16.54,no
59092,Bouchain,LDVD,M,BOLTZ,Jacques-Pierre,"SANS PARTI, UNIS POUR BOUCHAIN",20,0.0,2.0,897.0,29.24,43.76,yes
59098,Bousbecque,LDVD,M,BERMYN,Hervé,A.B.C.D. Avec les Boubecquois Construisons Demain,2,0.0,0.0,456.0,11.81,20.32,no
59098,Bousbecque,LDVD,M,DESCAMPS,Philippe,ECOUTER ET AGIR AVEC BOUSBECQUE,5,0.0,0.0,804.0,20.83,35.83,no
59098,Bousbecque,LDVD,M,BEEUWSAERT,Alexandre,ENSEMBLE POUR MIEUX VIVRE BOUSBECQUE,20,0.0,1.0,984.0,25.49,43.85,yes
59107,Bray-Dunes,LDVG,M,MARTEEL,Claude,"POUR BRAY-DUNES, CONTINUONS ENSEMBLE",5,0.0,0.0,1179.0,29.28,41.9,no
59107,Bray-Dunes,LDVD,F,VERLYNDE,Catherine,BRAY-DUNES POUR TOUS,22,0.0,1.0,1635.0,40.6,58.1,yes
59118,Busigny,LUDI,M,MARECHALLE,Didier,"POUR VOUS, POUR BUSIGNY",5,0.0,0.0,663.0,36.96,48.43,no
59118,Busigny,LUDI,M,PECQUEUX,Christian,Réunir pour réussir,18,0.0,2.0,706.0,39.35,51.57,yes
59153,Condé-sur-l'Escaut,LUD,M,LELONG,Grégory,CAP 2014,20,0.0,2.0,1422.0,22.72,37.41,yes
59153,Condé-sur-l'Escaut,LSOC,M,BOIS,Joël,TOUJOURS ENSEMBLE POUR L'AVENIR DE CONDE,5,0.0,1.0,1285.0,20.53,33.81,no
59153,Condé-sur-l'Escaut,LDVD,M,BOUVART,Roland,TOUS POUR CONDE MACOU,4,0.0,0.0,1094.0,17.48,28.78,no
59156,Courchelettes,LDIV,M,DHALLUIN,Jean-Claude,Notre ville d'abord,18,0.0,1.0,809.0,39.62,53.79,yes
59156,Courchelettes,LDVG,M,D'HULSTER,Pascal,SUR LE MÊME ELAN,5,0.0,0.0,695.0,34.04,46.21,no
59158,Coutiches,LDVG,F,DEBARGE,Anne,COUTICHES DEMAIN,2,0.0,0.0,292.0,13.88,19.93,no
59158,Coutiches,LDVD,M,DUPIRE,Xavier,CONTINUONS ENSEMBLE,4,0.0,0.0,582.0,27.66,39.73,no
59158,Coutiches,LDVD,M,FROMONT,Pascal,COUTICHES POUR TOUS,17,0.0,1.0,591.0,28.09,40.34,yes
59163,Croix,LUD,M,CAUCHE,Régis,REUSSIR CROIX 2014,27,0.0,2.0,3518.0,24.78,48.59,yes
